link,titre,adresse,code_postal,prix_vente,f0_,prix_location,rendement_brut
https://www.leboncoin.fr/ad/ventes_immobilieres/2756944212,Appartement - 3 pièces - CHAMP DE LA CURE,Feigères 74160,74160,367000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2742412417,Appartement 3 pièces 71 m²,Feigères 74160,74160,367000,71.0,1504.0,0.049177111716621251
https://www.leboncoin.fr/ad/ventes_immobilieres/2578071634,Appartement - 3 pièces - Arbor & Sens,Feigères 74160,74160,387000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2742412422,Appartement 3 pièces 68 m²,Feigères 74160,74160,379000,68.0,1439.0,0.045562005277044855
https://www.leboncoin.fr/ad/ventes_immobilieres/2784942935,Appartement 3 pièces 71 m²,Feigères 74160,74160,367000,71.0,1504.0,0.049177111716621251
https://www.leboncoin.fr/ad/ventes_immobilieres/2707694327,Duplex 5 pièces 85 m²,Feigères 74160,74160,395000,85.0,1699.0,0.051615189873417719
https://www.leboncoin.fr/ad/ventes_immobilieres/2578071635,Appartement - 4 pièces - Arbor & Sens,Feigères 74160,74160,442000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2446133500,Appartement 2 pièces 45 m²,Fillinges 74250,74250,229000,45.0,966.0,0.05062008733624454
https://www.leboncoin.fr/ad/ventes_immobilieres/2473170783,Appartement - 2 pièces - Villa Albiréo,Fillinges 74250,74250,237500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2473170773,Appartement - 4 pièces - Villa Albiréo,Fillinges 74250,74250,435000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2473170772,Appartement - 3 pièces - Villa Albiréo,Fillinges 74250,74250,334000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2803237194,Beau Rez-de-jardin,Fillinges 74250,74250,336000,64.0,1161.0,0.041464285714285717
https://www.leboncoin.fr/ad/ventes_immobilieres/2808201936,Appartement T2 + balcon + place de parking + garage,Fillinges 74250,74250,215000,40.0,901.0,0.050288372093023254
https://www.leboncoin.fr/ad/ventes_immobilieres/2733571119,Appartement 4 pièces 80 m²,Fillinges 74250,74250,355000,80.0,1421.0,0.048033802816901408
https://www.leboncoin.fr/ad/ventes_immobilieres/2781556779,Appartement 2 pièces 42 m²,Fillière 74370,74370,243800,42.0,1082.0,0.053256767842493849
https://www.leboncoin.fr/ad/ventes_immobilieres/2664764557,Appartement 2 pièces 44 m²,Fillière 74370,74370,265500,44.0,1082.0,0.04890395480225989
https://www.leboncoin.fr/ad/ventes_immobilieres/2756151480,Appartement 2 pièces 43 m²,Fillière 74370 Les Ollières,74370,285000,43.0,1082.0,0.0455578947368421
https://www.leboncoin.fr/ad/ventes_immobilieres/2635732835,Appartement - 3 pièces - LE DOMAINE DE LOUISE,Fillière 74370 Les Ollières,74370,335000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2585612851,Appartement - 2 pièces - Les Vergers de Marcel,Fillière 74370 Les Ollières,74370,250000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2635732834,Appartement - 2 pièces - LE DOMAINE DE LOUISE,Fillière 74370 Les Ollières,74370,255000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2808881790,Appartement T2 44 m 2 + 40 m2 jardin + 9 m2 terrasse,Fillière 74370 Les Ollières,74370,285000,44.0,1082.0,0.0455578947368421
https://www.leboncoin.fr/ad/ventes_immobilieres/2710052724,"Appartement ""Coup de cœur""",Fillière 74370 Mercier,74370,479000,80.0,1601.0,0.040108559498956156
https://www.leboncoin.fr/ad/ventes_immobilieres/2420825428,Appartement - 3 pièces - CANOPEE,Fillière 74370 Saint-Martin-Bellevue,74370,459000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2763599877,Appartement 2 pièces 43 m²,Fillière 74370 Saint-Martin-Bellevue,74370,243000,43.0,1082.0,0.0534320987654321
https://www.leboncoin.fr/ad/ventes_immobilieres/2420825423,Appartement - 2 pièces - CANOPEE,Fillière 74370 Saint-Martin-Bellevue,74370,339000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2764802736,Appartement 3 pièces 63 m²,Fillière 74370 Saint-Martin-Bellevue,74370,344900,63.0,1342.0,0.046691794723108145
https://www.leboncoin.fr/ad/ventes_immobilieres/2786765119,Appartement 3 pièces 79 m²,Fillière 74370 Saint-Martin-Bellevue,74370,479000,79.0,1536.0,0.038480167014613778
https://www.leboncoin.fr/ad/ventes_immobilieres/2659042417,Duplex 3 pièces 66 m²,Fillière 74570,74570,160000,66.0,687.0,0.051525
https://www.leboncoin.fr/ad/ventes_immobilieres/2794369157,Appartement 3 pièces 80 m²,Fillière 74570,74570,479000,80.0,881.0,0.022070981210855951
https://www.leboncoin.fr/ad/ventes_immobilieres/2482662905,Duplex 5 pièces 154 m²,Fillière 74570,74570,460000,154.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2790868360,Duplex 4 pièces 114 m²,Fillière 74570,74570,490000,114.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2807362168,Duplex 5 pièces 154 m²,Fillière 74570,74570,460000,154.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2751914710,Duplex 5 pièces 124 m²,Fillière 74570 Thorens-Glières,74570,447000,124.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2765086037,Appartement 5 pièces 124 m²,Fillière 74570 Thorens-Glières,74570,447000,124.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2502033725,Appartement 3 pièces 67 m²,Frangy 74270,74270,259000,67.0,1483.0,0.068710424710424711
https://www.leboncoin.fr/ad/ventes_immobilieres/2396112598,Appartement - 4 pièces - LE DOMAINE DE FRANGY,Frangy 74270,74270,263760,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2396112597,Appartement - 2 pièces - LE DOMAINE DE FRANGY,Frangy 74270,74270,228000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2722100818,Appartement 3 pièces 90 m²,Frangy 74270,74270,249000,90.0,1807.0,0.087084337349397592
https://www.leboncoin.fr/ad/ventes_immobilieres/2731124707,Appartement T4,Frangy 74270,74270,350000,76.0,1613.0,0.05530285714285714
https://www.leboncoin.fr/ad/ventes_immobilieres/2396112599,Appartement - 3 pièces - LE DOMAINE DE FRANGY,Frangy 74270,74270,205804,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2623015902,Appartement de type T4 - 90 m² en Duplex,Frangy 74270,74270,385000,90.0,1807.0,0.056322077922077919
https://www.leboncoin.fr/ad/ventes_immobilieres/2732620087,Appartement 3 pièces 61 m²,Frangy 74270,74270,211314,61.0,1418.0,0.08052471677219683
https://www.leboncoin.fr/ad/ventes_immobilieres/2349615482,Duplex 3 pièces 106 m²,Frangy 74270,74270,273000,106.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2268383829,Appartement - 2 pièces - Cœur Frangy,Frangy 74270,74270,154111,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2266846448,Appartement - 3 pièces - Cœur Frangy,Frangy 74270,74270,198330,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2402960330,Appartement 3 pièces 53 m²,Frangy 74270,74270,168000,53.0,1288.0,0.092
https://www.leboncoin.fr/ad/ventes_immobilieres/2489442525,Appartement 4 pièces 76 m²,Frangy 74270,74270,365000,76.0,1613.0,0.053030136986301372
https://www.leboncoin.fr/ad/ventes_immobilieres/2732620076,Appartement 2 pièces 49 m²,Frangy 74270,74270,154114,49.0,1223.0,0.095228207690410988
https://www.leboncoin.fr/ad/ventes_immobilieres/2266846449,Appartement - 4 pièces - Cœur Frangy,Frangy 74270,74270,262537,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2396112595,Appartement - 1 pièce - LE DOMAINE DE FRANGY,Frangy 74270,74270,189500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2396112596,Appartement - 5 pièces - LE DOMAINE DE FRANGY,Frangy 74270,74270,369000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2792793064,Appartement 3 pièces 74 m²,Féternes 74500,74500,290000,74.0,1266.0,0.052386206896551726
https://www.leboncoin.fr/ad/ventes_immobilieres/2696807597,"F2/3 de 60 m2, garage 50 m2 Balcon, 2 parkings 15 mn lac Léman",Féternes 74500,74500,220000,110.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2679868296,Appartement 3 pièces 74 m²,Féternes 74500,74500,290000,74.0,1266.0,0.052386206896551726
https://www.leboncoin.fr/ad/ventes_immobilieres/2799005328,Terrain 100 m2 + duplex 130 m2 divisible a renover 15 mn Thonon et Evian,Féternes 74500 Thièze,74500,259000,130.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2452962377,Appartement 3 pièces 64 m²,Gaillard 74240,74240,285000,64.0,1401.0,0.058989473684210529
https://www.leboncoin.fr/ad/ventes_immobilieres/2794067081,Appartement 2 pièces 69 m²,Gaillard 74240,74240,350000,69.0,1466.0,0.050262857142857144
https://www.leboncoin.fr/ad/ventes_immobilieres/2466307581,Duplex 3 pièces 68 m²,Gaillard 74240,74240,399000,68.0,1466.0,0.044090225563909777
https://www.leboncoin.fr/ad/ventes_immobilieres/2758867229,Appartement 124 m² Gaillard,Gaillard 74240,74240,349000,124.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2598449165,Appartement 3 pièces 69 m²,Gaillard 74240,74240,247000,69.0,1466.0,0.071222672064777323
https://www.leboncoin.fr/ad/ventes_immobilieres/2776743674,Appartement 1 pièce 24 m²,Gaillard 74240,74240,43434,24.0,882.0,0.24368006630750103
https://www.leboncoin.fr/ad/ventes_immobilieres/2730276652,Appartement 4 pièces 77 m²,Gaillard 74240,74240,270000,77.0,1596.0,0.070933333333333334
https://www.leboncoin.fr/ad/ventes_immobilieres/2809486225,VENTE APPARTEMENT a proximite de la frontiere suisse,Gaillard 74240,74240,320000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2660397918,Appartement 1 pièce 33 m²,Gaillard 74240,74240,115000,33.0,1012.0,0.1056
https://www.leboncoin.fr/ad/ventes_immobilieres/2802537617,Appartement 3 pièces 64 m²,Gaillard 74240,74240,389000,64.0,1401.0,0.043218508997429309
https://www.leboncoin.fr/ad/ventes_immobilieres/2697567305,Duplex 5 pièces 156 m²,Gaillard 74240,74240,495000,156.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2718534005,Appartement 4 pièces 78 m²,Gaillard 74240,74240,310000,78.0,1596.0,0.061780645161290323
https://www.leboncoin.fr/ad/ventes_immobilieres/2690671750,Appartement 4 pièces 95 m²,Gaillard 74240,74240,300000,95.0,1856.0,0.07424
https://www.leboncoin.fr/ad/ventes_immobilieres/2770733961,Appartement 1 pièce 17 m²,Gaillard 74240,74240,120000,17.0,817.0,0.0817
https://www.leboncoin.fr/ad/ventes_immobilieres/2494565237,Appartement 4 pièces 93 m²,Gaillard 74240,74240,349900,93.0,1791.0,0.061423263789654188
https://www.leboncoin.fr/ad/ventes_immobilieres/2658335073,Appartement 3 pièces 64 m²,Gaillard 74240,74240,290000,64.0,1401.0,0.057972413793103451
https://www.leboncoin.fr/ad/ventes_immobilieres/2808338497,Studio 1 pièce 21 m²,Gaillard 74240,74240,95000,21.0,882.0,0.11141052631578947
https://www.leboncoin.fr/ad/ventes_immobilieres/2610121565,Appartement 2 pièces 38 m²,Gaillard 74240,74240,69000,38.0,1077.0,0.18730434782608696
https://www.leboncoin.fr/ad/ventes_immobilieres/2768090695,Duplex 4 pièces 107 m²,Gaillard 74240,74240,385000,107.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2764560083,Appartement 2 pièces 51 m²,Gaillard 74240,74240,219000,51.0,1272.0,0.0696986301369863
https://www.leboncoin.fr/ad/ventes_immobilieres/2802356537,Appartement 4 pièces 85 m²,Gaillard 74240,74240,350000,85.0,1726.0,0.059177142857142859
https://www.leboncoin.fr/ad/ventes_immobilieres/2761180511,Studio 1 pièce 31 m²,Gaillard 74240,74240,157500,31.0,1012.0,0.0771047619047619
https://www.leboncoin.fr/ad/ventes_immobilieres/2371053097,Appartement 3 pièces 97 m²,Gaillard 74240,74240,359000,97.0,1856.0,0.062038997214484679
https://www.leboncoin.fr/ad/ventes_immobilieres/2751482839,Appartement 3 pièces 77 m²,Gaillard 74240,74240,339900,77.0,1596.0,0.0563459841129744
https://www.leboncoin.fr/ad/ventes_immobilieres/2748608291,Appartement 4 pièces 75 m²,Gaillard 74240,74240,270000,75.0,1596.0,0.070933333333333334
https://www.leboncoin.fr/ad/ventes_immobilieres/2768483785,Appartement 4 pièces 100 m²,Gaillard 74240,74240,385000,100.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2728252586,Studio 1 pièce 20 m²,Gaillard 74240,74240,160000,20.0,882.0,0.06615
https://www.leboncoin.fr/ad/ventes_immobilieres/2363613352,Appartement 45 m² Gaillard,Gaillard 74240,74240,249900,45.0,1207.0,0.057959183673469389
https://www.leboncoin.fr/ad/ventes_immobilieres/2613942333,Appartement 3 pièces 64 m²,Gaillard 74240,74240,350000,64.0,1401.0,0.048034285714285717
https://www.leboncoin.fr/ad/ventes_immobilieres/2792263124,Appartement 3 pièces 60 m²,Gaillard 74240,74240,220000,60.0,1401.0,0.076418181818181816
https://www.leboncoin.fr/ad/ventes_immobilieres/2644975694,Studio meuble a vendre Gaillard Douane,Gaillard 74240,74240,118000,28.0,947.0,0.096305084745762715
https://www.leboncoin.fr/ad/ventes_immobilieres/2769357936,Studio 1 pièce 29 m²,Gaillard 74240,74240,158000,29.0,947.0,0.0719240506329114
https://www.leboncoin.fr/ad/ventes_immobilieres/2700154040,Appartement 1 pièce 36 m²,Gaillard 74240,74240,175000,36.0,1077.0,0.073851428571428568
https://www.leboncoin.fr/ad/ventes_immobilieres/2740272266,Appartement 2 pièces 46 m²,Gaillard 74240,74240,265000,46.0,1207.0,0.0546566037735849
https://www.leboncoin.fr/ad/ventes_immobilieres/2791644980,Studio 1 pièce 26 m²,Gaillard 74240,74240,109000,26.0,947.0,0.10425688073394496
https://www.leboncoin.fr/ad/ventes_immobilieres/2803719094,Charmant T1 bis très bien situé,Gaillard 74240,74240,175000,29.0,947.0,0.06493714285714286
https://www.leboncoin.fr/ad/ventes_immobilieres/2804022279,T1 Bis Gaillard 35m2,Gaillard 74240,74240,119000,35.0,1077.0,0.10860504201680672
https://www.leboncoin.fr/ad/ventes_immobilieres/2729110807,Appartement 2 pièces 51m2,Gaillard 74240,74240,209000,51.0,1272.0,0.0730334928229665
https://www.leboncoin.fr/ad/ventes_immobilieres/2748399641,Appartement 4 pièces 107 m²,Gaillard 74240,74240,380000,107.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2371053127,Appartement 4 pièces 105 m²,Gaillard 74240,74240,447000,105.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2719345858,Appartement 3 pièces 71 m²,Gaillard 74240,74240,280000,71.0,1531.0,0.065614285714285708
https://www.leboncoin.fr/ad/ventes_immobilieres/2706313965,Studio 1 pièce 26 m²,Gaillard 74240,74240,115000,26.0,947.0,0.098817391304347829
https://www.leboncoin.fr/ad/ventes_immobilieres/2298527471,Appartement 3 pièces 66 m²,Gaillard 74240,74240,370600,66.0,1466.0,0.047468969239071776
https://www.leboncoin.fr/ad/ventes_immobilieres/2453843148,Appartement 2 pièces 59 m²,Gaillard 74240,74240,209000,59.0,1337.0,0.076765550239234454
https://www.leboncoin.fr/ad/ventes_immobilieres/2760003987,Appartement 4 pièces 86 m²,Gaillard 74240,74240,349000,86.0,1726.0,0.059346704871060169
https://www.leboncoin.fr/ad/ventes_immobilieres/2764592002,Appartement 2 pièces 45 m²,Gaillard 74240,74240,170000,45.0,1207.0,0.0852
https://www.leboncoin.fr/ad/ventes_immobilieres/2738759363,Bel et grand appartement T2 de 52m² + deux balcons + cave,Gaillard 74240,74240,185000,51.0,1272.0,0.0825081081081081
https://www.leboncoin.fr/ad/ventes_immobilieres/2802537618,Appartement 2 pièces 49 m²,Gaillard 74240,74240,289000,49.0,1207.0,0.050117647058823531
https://www.leboncoin.fr/ad/ventes_immobilieres/2785168030,Appartement 4 pièces 95 m²,Gaillard 74240,74240,285000,95.0,1856.0,0.078147368421052632
https://www.leboncoin.fr/ad/ventes_immobilieres/2804020183,Appartement 3 pièces 71 m²,Gaillard 74240,74240,280000,71.0,1531.0,0.065614285714285708
https://www.leboncoin.fr/ad/ventes_immobilieres/2755662362,Appartement 4 pièces 123 m²,Gaillard 74240,74240,360000,123.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2635038244,Appartement 1 pièce 21 m²,Gaillard 74240,74240,90000,21.0,882.0,0.1176
https://www.leboncoin.fr/ad/ventes_immobilieres/2778239500,Appartement 3 pièces 84 m²,Gaillard 74240,74240,345000,84.0,1661.0,0.057773913043478259
https://www.leboncoin.fr/ad/ventes_immobilieres/2522247937,Studio 1 pièce 21 m²,Gaillard 74240,74240,110000,21.0,882.0,0.096218181818181814
https://www.leboncoin.fr/ad/ventes_immobilieres/2790035967,Appartement 4 pièces 81 m²,Gaillard 74240,74240,399000,81.0,1661.0,0.049954887218045113
https://www.leboncoin.fr/ad/ventes_immobilieres/2308512373,Appartement 3 pièces 66 m²,Gaillard 74240,74240,370000,66.0,1466.0,0.047545945945945946
https://www.leboncoin.fr/ad/ventes_immobilieres/2382409065,Duplex 4 pièces 124 m²,Groisy 74570,74570,382000,124.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2803770546,Grand T3 entre Annecy et Genève,Groisy 74570,74570,390000,81.0,881.0,0.027107692307692308
https://www.leboncoin.fr/ad/ventes_immobilieres/2775722655,Appartement - 3 pièces - Aurae,Groisy 74570,74570,325000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2415310886,Appartement - 1 pièce - LE HAMEAU DES USSES,Groisy 74570,74570,490000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2759817870,Appartement 2 pièces 42 m²,Groisy 74570,74570,260000,42.0,362.0,0.016707692307692309
https://www.leboncoin.fr/ad/ventes_immobilieres/2436823840,Appartement 3 pièces 48 m²,Groisy 74570,74570,234500,48.0,427.0,0.021850746268656716
https://www.leboncoin.fr/ad/ventes_immobilieres/2441823213,Duplex 4 pièces 92 m²,Groisy 74570,74570,389000,92.0,1011.0,0.031187660668380461
https://www.leboncoin.fr/ad/ventes_immobilieres/2486340520,Appartement 3 pièces 50 m²,Groisy 74570,74570,280000,50.0,492.0,0.021085714285714284
https://www.leboncoin.fr/ad/ventes_immobilieres/2775722658,Appartement - 2 pièces - Aurae,Groisy 74570,74570,245000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2733447073,Appartement 3 pièces 61 m²,Gruffy 74540,74540,259000,61.0,824.0,0.038177606177606176
https://www.leboncoin.fr/ad/ventes_immobilieres/2805069384,Appartement 3 pièces 71 m²,Gruffy 74540,74540,290000,71.0,954.0,0.039475862068965514
https://www.leboncoin.fr/ad/ventes_immobilieres/2787788536,Appartement 3 pièces 52 m²,Gruffy 74540,74540,249000,52.0,694.0,0.033445783132530119
https://www.leboncoin.fr/ad/ventes_immobilieres/2795265558,Appartement 2 pièces 51 m²,Gruffy 74540,74540,233200,51.0,694.0,0.035711835334476846
https://www.leboncoin.fr/ad/ventes_immobilieres/2723822932,Appartement 2 pièces 44 m²,Gruffy 74540,74540,219000,44.0,564.0,0.030904109589041096
https://www.leboncoin.fr/ad/ventes_immobilieres/2649636895,Appartement 3 pièces 75 m²,Gruffy 74540,74540,298000,75.0,1018.0,0.040993288590604027
https://www.leboncoin.fr/ad/ventes_immobilieres/2743159609,Appartement 3 pièces 69 m²,Habère-Lullin 74420,74420,210000,69.0,522.0,0.02982857142857143
https://www.leboncoin.fr/ad/ventes_immobilieres/2609529343,Appartement 4 pièces 70 m²,Habère-Lullin 74420,74420,160000,70.0,587.0,0.044025
https://www.leboncoin.fr/ad/ventes_immobilieres/2743159606,Appartement 4 pièces 90 m²,Habère-Lullin 74420,74420,269000,90.0,847.0,0.037784386617100374
https://www.leboncoin.fr/ad/ventes_immobilieres/2742748785,Duplex 2 pièces 30 m²,Habère-Poche 74420,74420,85000,30.0,68.0,0.0096
https://www.leboncoin.fr/ad/ventes_immobilieres/2675424581,Appartement 2 pièces 24 m²,Habère-Poche 74420,74420,77000,24.0,-62.0,-0.0096623376623376622
https://www.leboncoin.fr/ad/ventes_immobilieres/2808423374,Appartement 3 pièces 79 m²,Habère-Poche 74420,74420,254400,79.0,652.0,0.030754716981132076
https://www.leboncoin.fr/ad/ventes_immobilieres/2382694652,Appartement duplex avec jardin,Hauteville-sur-Fier 74150,74150,329900,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2731830381,Appartement 3 pièces 67 m²,Hauteville-sur-Fier 74150,74150,288000,67.0,1020.0,0.0425
https://www.leboncoin.fr/ad/ventes_immobilieres/2761136473,Appartement 2 pièces 40 m²,Hauteville-sur-Fier 74150,74150,193000,40.0,696.0,0.043274611398963728
https://www.leboncoin.fr/ad/ventes_immobilieres/2779804181,Appartement 2 pièces 58 m²,Héry-sur-Alby 74540,74540,266000,58.0,759.0,0.0342406015037594
https://www.leboncoin.fr/ad/ventes_immobilieres/2677435444,Appartement - 2 pièces - Les Jardins de Flore,Juvigny 74100,74100,161031,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2677435428,Appartement - 4 pièces - Les Jardins de Flore,Juvigny 74100,74100,320697,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2696830269,Appartement - 3 pièces - Coeur de Balme EST,La Balme-de-Sillingy 74330,74330,316000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2801320691,Appartement 4 pièces 90 m²,La Balme-de-Sillingy 74330,74330,299000,90.0,1568.0,0.062929765886287625
https://www.leboncoin.fr/ad/ventes_immobilieres/2784596850,Appartement 3 pièces 58 m²,La Balme-de-Sillingy 74330,74330,199000,58.0,1114.0,0.067175879396984925
https://www.leboncoin.fr/ad/ventes_immobilieres/2807340594,Appartement 3 pièces 62 m²,La Balme-de-Sillingy 74330,74330,315000,62.0,1178.0,0.044876190476190479
https://www.leboncoin.fr/ad/ventes_immobilieres/2750272366,Appartement 3 pièces 72 m²,La Balme-de-Sillingy 74330,74330,350000,72.0,1308.0,0.044845714285714287
https://www.leboncoin.fr/ad/ventes_immobilieres/2719366351,Appartement 3 pièces 64 m²,La Balme-de-Sillingy 74330,74330,346000,64.0,1178.0,0.040855491329479771
https://www.leboncoin.fr/ad/ventes_immobilieres/2757057670,Appartement 4 pièces 90 m²,La Balme-de-Sillingy 74330,74330,349000,90.0,1568.0,0.053914040114613183
https://www.leboncoin.fr/ad/ventes_immobilieres/2696830271,Appartement - 5 pièces - Coeur de Balme EST,La Balme-de-Sillingy 74330,74330,455000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2769099642,Appartement 3 pièces 86 m²,La Balme-de-Sillingy 74330,74330,349000,86.0,1503.0,0.051679083094555871
https://www.leboncoin.fr/ad/ventes_immobilieres/2785371722,Appartement 1 pièce 25 m²,La Balme-de-Sillingy 74330,74330,130000,25.0,724.0,0.066830769230769235
https://www.leboncoin.fr/ad/ventes_immobilieres/2690952340,Appartement 3 pièces 63 m²,La Balme-de-Sillingy 74330,74330,336000,63.0,1178.0,0.042071428571428572
https://www.leboncoin.fr/ad/ventes_immobilieres/2784902589,Appartement 3 pièces 85 m²,La Balme-de-Sillingy 74330,74330,409700,85.0,1503.0,0.044022455455211128
https://www.leboncoin.fr/ad/ventes_immobilieres/2764536276,Duplex 2 pièces 46 m²,La Balme-de-Sillingy 74330,74330,212000,46.0,984.0,0.055698113207547167
https://www.leboncoin.fr/ad/ventes_immobilieres/2572383093,Appartement 5 pièces 116 m²,La Balme-de-Sillingy 74330,74330,419000,116.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2679374920,Appartement 3 pièces 65 m²,La Balme-de-Sillingy 74330,74330,300000,65.0,1243.0,0.04972
https://www.leboncoin.fr/ad/ventes_immobilieres/2523304336,Appartement 3 pièces 57 m²,La Balme-de-Sillingy 74330,74330,199000,57.0,1114.0,0.067175879396984925
https://www.leboncoin.fr/ad/ventes_immobilieres/2764220959,Appartement 3 pièces 52 m²,La Balme-de-Sillingy 74330,74330,229000,52.0,1049.0,0.054969432314410482
https://www.leboncoin.fr/ad/ventes_immobilieres/2748953198,Appartement 5 pièces 95 m²,La Balme-de-Sillingy 74330,74330,399000,95.0,1633.0,0.049112781954887219
https://www.leboncoin.fr/ad/ventes_immobilieres/2728794021,Appartement 3 pièces 70 m²,La Balme-de-Sillingy 74330,74330,239000,70.0,1308.0,0.065673640167364017
https://www.leboncoin.fr/ad/ventes_immobilieres/2764536274,Duplex 2 pièces 56 m²,La Balme-de-Sillingy 74330,74330,243800,56.0,1114.0,0.0548318293683347
https://www.leboncoin.fr/ad/ventes_immobilieres/2800593987,Studio 1 pièce 25 m²,La Balme-de-Sillingy 74330,74330,130000,25.0,724.0,0.066830769230769235
https://www.leboncoin.fr/ad/ventes_immobilieres/2778800436,Duplex 5 pièces 98 m²,La Balme-de-Sillingy 74330,74330,430000,98.0,1633.0,0.045572093023255815
https://www.leboncoin.fr/ad/ventes_immobilieres/2313037624,Appartement - 3 pièces - Coeur de Balme OUEST,La Balme-de-Sillingy 74330,74330,249521,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2741314365,Appartement 2 pièces 58 m²,La Balme-de-Sillingy 74330,74330,287000,58.0,1114.0,0.046578397212543553
https://www.leboncoin.fr/ad/ventes_immobilieres/2281046120,Duplex 2 pièces 32 m²,La Chapelle-d'Abondance 74360,74360,185000,32.0,232.0,0.015048648648648648
https://www.leboncoin.fr/ad/ventes_immobilieres/2462279759,Studio 1 pièce 25 m²,La Chapelle-d'Abondance 74360,74360,150000,25.0,167.0,0.01336
https://www.leboncoin.fr/ad/ventes_immobilieres/2647616910,Appartement 4 pièces 74 m²,La Chapelle-d'Abondance 74360,74360,465000,74.0,751.0,0.019380645161290323
https://www.leboncoin.fr/ad/ventes_immobilieres/2762052803,Studio 1 pièce 21 m²,La Chapelle-d'Abondance 74360,74360,122500,21.0,103.0,0.010089795918367346
https://www.leboncoin.fr/ad/ventes_immobilieres/2281046121,Appartement 2 pièces 47 m²,La Chapelle-d'Abondance 74360,74360,270000,47.0,427.0,0.018977777777777777
https://www.leboncoin.fr/ad/ventes_immobilieres/2769726638,Appartement - 2 pièces - LE CHAMOIS D ARGENT,La Chapelle-d'Abondance 74360,74360,216000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2451059403,Appartement 2 pièces 50 m²,La Chapelle-d'Abondance 74360,74360,299000,50.0,492.0,0.01974581939799331
https://www.leboncoin.fr/ad/ventes_immobilieres/2769726636,Appartement - 1 pièce - LE CHAMOIS D ARGENT,La Chapelle-d'Abondance 74360,74360,165000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2748931730,Studio 1 pièce 25 m²,La Chapelle-d'Abondance 74360,74360,104500,25.0,167.0,0.019177033492822966
